genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000157240	-0.234784611609398	4.79566908878473	24.2460951248574	8.4778788076276e-07	0.000151493172847069	FZD1	royalblue
ENSG00000188070	-0.218192597955092	5.662506375191	24.0978284702987	9.15634931602954e-07	0.000162058662561041	ZFTA	royalblue
ENSG00000179943	-0.203196972918228	4.74495198467592	23.9974923945678	9.64612499341025e-07	0.000169116591393902	FIZ1	royalblue
ENSG00000140265	-0.203455421493584	4.72518076566043	23.7573438847021	1.09277615855689e-06	0.000189795814304872	ZSCAN29	royalblue
ENSG00000198816	-0.256861913916966	5.68128137481378	23.7381525120566	1.10372703053349e-06	0.000189922806809577	ZNF358	royalblue
ENSG00000092054	-0.479603219008719	3.84729967113272	23.5460024917164	1.21962553277504e-06	0.000207940558725609	MYH7	royalblue
ENSG00000134575	0.222200888696404	4.53019272012176	23.48348146981	1.25990873302627e-06	0.00021118280738449	ACP2	gold
ENSG00000236609	-0.21785113073658	5.26333947405281	23.4812520787996	1.26136954475239e-06	0.00021118280738449	ZNF853	royalblue
ENSG00000151632	-0.72202473357601	2.79951173419253	23.3017668607332	1.38472741744833e-06	0.000229765842195176	AKR1C2	royalblue
ENSG00000183723	-0.163211626807852	7.6687364297698	23.2609604867808	1.41442069911568e-06	0.000231038362603755	CMTM4	royalblue
ENSG00000287865	-0.936755718924674	1.78009178367776	23.2571026602164	1.41726072626066e-06	0.000231038362603755	NA	royalblue
ENSG00000170385	-0.202153388154918	6.63738490496509	23.0813866963473	1.55286716104462e-06	0.000250943333224811	SLC30A1	royalblue
ENSG00000135336	0.202281424097555	4.63124630613722	22.8897802300457	1.71561599894984e-06	0.00027485351486624	ORC3	gold
ENSG00000164188	-0.372492157912962	6.80319443995099	22.8597492970783	1.74263149686306e-06	0.000276795416561565	RANBP3L	royalblue
ENSG00000188895	-0.128905020433495	6.8340984574254	22.7326402888753	1.8617843197154e-06	0.000293215252521957	MSL1	royalblue
ENSG00000164366	-0.18063244269911	4.97280949082148	22.6441930316107	1.94948520499804e-06	0.000304447336551963	CCDC127	royalblue
ENSG00000182568	-0.158411827854249	6.02512048849791	22.5971966989331	1.9977588975079e-06	0.000309386261260723	SATB1	royalblue
ENSG00000184009	0.276760739993818	9.84841316948166	22.2778108271851	2.35917017626535e-06	0.000361659320665575	ACTG1	gold
ENSG00000125772	0.338542919234734	5.28769853490941	22.2656031656498	2.37421637544125e-06	0.000361659320665575	GPCPD1	gold
ENSG00000148482	-0.573237440302742	5.28315531208993	22.1230881421199	2.55715665406881e-06	0.00038600090537204	SLC39A12	royalblue
ENSG00000070495	-0.426983578379751	5.22164365022438	22.1093257457784	2.57555490024392e-06	0.00038600090537204	JMJD6	royalblue
ENSG00000101040	-0.183704245173239	6.75443206545903	22.058154626995	2.64513553776598e-06	0.000393257590670744	ZMYND8	royalblue
