genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000212464	0.224619632538087	3.99798232440757	1.9059733664777	0.167411230450969	0.278956030669817	SNORA12	black
ENSG00000231652	-0.226953511930091	1.71691193768802	1.90337063555459	0.167701522444077	0.279418816413113	CD109-AS1	black
ENSG00000176383	0.114798486479416	2.92977594904867	1.90318666034932	0.167722063675123	0.279432116568438	B3GNT4	black
ENSG00000229205	-0.205311909862193	1.85660481058215	1.90268990110836	0.167777542323919	0.279503617603114	LINC00200	black
ENSG00000277687	-0.195707510997386	1.92862367514161	1.90220134481339	0.167832125366199	0.279573616036379	NA	black
ENSG00000232630	-0.19249788953035	1.95664019515399	1.90154614040696	0.167905358800976	0.279674669360811	NA	black
ENSG00000285560	-0.302589203458062	1.37512337179566	1.90109997088179	0.167955248968093	0.279736828320988	NA	black
ENSG00000239827	-0.154284433548873	2.34330827254198	1.90093316952468	0.167973904867507	0.279746959827996	NA	black
ENSG00000254343	-0.1285932398737	2.71657430906461	1.90068103473546	0.168002109393091	0.279772991093202	NA	black
ENSG00000243738	-0.377802858129575	2.33913359977346	1.90046722178917	0.168026031378971	0.27979188730595	RN7SL181P	black
ENSG00000285749	0.297661081172842	1.36623168678293	1.89886352128055	0.168205582333835	0.280069909969904	NA	black
ENSG00000144451	0.0618714650440836	5.25379017898998	1.89871076755406	0.168222696169172	0.280077446106261	SPAG16	black
ENSG00000099337	-0.149277924259232	2.40831967616606	1.89794858455613	0.168308117524935	0.280198699209114	KCNK6	black
ENSG00000103671	-0.0810688290698127	3.77758430553311	1.89609422545786	0.168516151788799	0.280524044388805	TRIP4	black
ENSG00000106327	0.0985240712279532	3.28586399306084	1.89594999306308	0.168532345083216	0.280530012575863	TFR2	black
ENSG00000219607	-0.136860169352265	3.46445378871611	1.89468812194426	0.16867409428382	0.280740550596697	PPP1R3G	black
ENSG00000271382	-0.281565788282782	1.44842993678353	1.89459941713564	0.168684063861898	0.280740550596697	NA	black
ENSG00000171853	-0.0453036125547451	6.00375036032946	1.89437022249257	0.168709826291186	0.280743491009786	TRAPPC12	black
ENSG00000159216	-0.158157000520237	3.66680223490569	1.89435919455718	0.168711065990645	0.280743491009786	RUNX1	black
ENSG00000009950	-0.10958936798264	4.40641520181482	1.89384352291114	0.168769046607293	0.280818971508546	MLXIPL	black
ENSG00000240729	-0.279775101984355	1.4563859237118	1.8933121172353	0.168828820216529	0.280895746868102	RPL21P60	black
ENSG00000255052	-0.126261164922944	4.19927630003467	1.89320886736439	0.16884043679164	0.280895746868102	LOC105369250	black
ENSG00000132906	-0.0729435502181895	4.0416340953654	1.89185402061433	0.168992954661235	0.281128466632708	CASP9	black
ENSG00000234369	-0.250082875803256	1.58359102423854	1.89106760210309	0.169081555866791	0.281254830893848	TATDN1P1	black
ENSG00000142156	-0.0929655612200249	6.31270407823662	1.89087654811215	0.169103088852585	0.281269621512299	COL6A1	black
ENSG00000163482	-0.0842306491090142	4.86133973920858	1.89074724325934	0.169117664106893	0.281272837971173	STK36	black
ENSG00000287110	-0.262031233242882	1.52787271384911	1.89063434343717	0.169130391362897	0.281272980628182	ACAD9-DT	black
ENSG00000287081	-0.155437141654064	2.31763815185937	1.88840302798405	0.169382154266927	0.28165560055724	NA	black
ENSG00000141101	0.104293663043203	3.14531622244996	1.88837092730554	0.169385779373323	0.28165560055724	NOB1	black
ENSG00000229918	-0.282390843521364	1.4456847631199	1.888098837053	0.16941650990311	0.281685648284577	DOCK9-AS1	black
ENSG00000163364	0.219650560906931	1.72733173978517	1.88777983649527	0.169452546740803	0.281724138852926	LINC01116	black
ENSG00000144821	-0.0948533179279123	3.4642428980088	1.88766976688129	0.169464983119441	0.281724138852926	MYH15	black
ENSG00000104763	0.0762293602946034	7.08745967399741	1.88699485450692	0.169541261993029	0.281824846107169	ASAH1	black
ENSG00000102057	-0.113394973678636	2.9691232097888	1.88682822907417	0.169560100130024	0.281824846107169	KCND1	black
ENSG00000204860	-0.105673251072805	3.15726717261665	1.88679762652245	0.169563560217378	0.281824846107169	NA	black
ENSG00000150433	-0.089834155078791	3.52218868737508	1.88584667865565	0.169671119823389	0.281982552739051	TMEM218	black
ENSG00000134202	0.105353739033513	6.48011351770955	1.88557928420229	0.169701378316389	0.281991904710891	GSTM3	black
ENSG00000141574	-0.270466366128656	1.95446443965976	1.88557295536953	0.169702094565341	0.281991904710891	SECTM1	black
ENSG00000007944	-0.0614227162498454	4.66544688448971	1.88530563594301	0.169732350903775	0.282021119230004	MYLIP	black
ENSG00000266865	-0.150219563872005	2.38630699521989	1.88512619908748	0.169752663794499	0.2820338089477	NA	black
ENSG00000285684	-0.21838402531166	1.76096144688872	1.8849503064192	0.169772578177889	0.282039394326795	NA	black
ENSG00000141052	-0.212946137132473	2.11893387888778	1.88487259514338	0.169781377420813	0.282039394326795	MYOCD	black
ENSG00000245667	-0.272330849569751	1.4818343164014	1.88466791294606	0.169804556077716	0.282056840069367	NA	black
ENSG00000225891	-0.216696857417128	1.77403330287993	1.88442496708393	0.169832072507946	0.28207997167778	NA	black
ENSG00000181444	-0.142583268512206	2.48720252742911	1.88429245988911	0.16984708263749	0.28207997167778	ZNF467	black
ENSG00000184378	0.195183820623749	1.901033266365	1.88420919855876	0.1698565150804	0.28207997167778	ACTRT3	black
ENSG00000235026	-0.0667885312668757	4.36689145946848	1.88395921730094	0.169884838368726	0.282105952213162	DPP10-AS1	black
ENSG00000137802	-0.0557046523469085	6.46020916426076	1.88330401902365	0.169959099134542	0.282208205652504	MAPKBP1	black
ENSG00000286975	-0.289653732364225	1.41424707295472	1.88302361081087	0.169990892237707	0.282239933757852	NA	black
ENSG00000143401	0.0859137715460061	5.97084675895382	1.88207400192678	0.17009861102247	0.282395042051656	ANP32E	black
ENSG00000162551	-0.15188010858033	4.23338450750057	1.88197631504377	0.170109696567116	0.282395042051656	ALPL	black
ENSG00000153714	0.119011578870177	3.02887881827041	1.88178381568667	0.170131543894407	0.282410239603891	LURAP1L	black
ENSG00000206561	-0.102981913874936	3.18112107635543	1.88115855563325	0.17020252874812	0.282506994751636	COLQ	black
ENSG00000253447	-0.242010134611798	1.62060029523245	1.88082425685469	0.170240495142725	0.282548934575983	LOC102724551	black
ENSG00000106341	0.244398472970188	1.58636624800713	1.88060912121585	0.170264933291124	0.282568416926046	PPP1R17	black
ENSG00000269982	-0.119079907762688	2.86067431446144	1.87973771630577	0.170363960982364	0.282711674512053	NA	black
ENSG00000234688	0.272138948313579	1.45639659246433	1.87690550494152	0.170686274484968	0.283225416309235	NA	black
ENSG00000236398	-0.276831052929282	1.46270066887888	1.87665249877875	0.170715101336848	0.283252125633472	TAS2R39	black
ENSG00000197417	-0.170125813343681	2.15157041126669	1.87621789976298	0.170764631447118	0.283313179457041	SHPK	black
ENSG00000247708	-0.0581665744269155	4.88586775224995	1.87564739042315	0.170829675951693	0.283399961968772	STX18-AS1	black
ENSG00000126870	-0.0571583926539023	5.56891706392377	1.87497518177275	0.170906351839521	0.283499203324622	DYNC2I1	black
ENSG00000244165	-0.143323259079864	2.47005139821249	1.87489955805883	0.17091498037737	0.283499203324622	P2RY11	black
ENSG00000133624	-0.0547020016466938	4.78818223070243	1.87468762671725	0.170939164050684	0.283518181150036	NA	black
ENSG00000223573	0.118936721530228	3.28041630072112	1.87331782138082	0.171095568575962	0.283756440132315	TINCR	black
ENSG00000143373	0.045982445874373	5.2629877863681	1.87296758688288	0.171135584770569	0.283801651721336	ZNF687	black
ENSG00000170049	0.0991935358654746	3.25417942488875	1.87279970469112	0.171154770034655	0.283803021753447	KCNAB3	black
ENSG00000232196	-0.245821505870126	1.60017971259073	1.8726393826452	0.171173093645478	0.283803021753447	NA	black
ENSG00000230911	-0.308068659336649	1.34970462614041	1.87262553449416	0.171174676491293	0.283803021753447	NA	black
ENSG00000279616	-0.232803514616195	1.66852967174145	1.87208193726394	0.171236823024419	0.283884905170503	NA	black
ENSG00000151623	0.0478997575358531	6.0751427914222	1.87187788470916	0.171260157940224	0.283902437354343	NR3C2	black
ENSG00000270124	-0.265057765738653	1.5081959993338	1.87148409073851	0.17130520151536	0.283955951256557	NA	black
ENSG00000142208	-0.0529673109968954	6.08137064838434	1.87127759670196	0.171328826487421	0.283973956298057	AKT1	black
ENSG00000166562	0.0917064193613763	5.55744036582628	1.87087320573866	0.171375103680003	0.28402950144358	SEC11C	black
ENSG00000197558	-0.149416271847891	4.77496764571621	1.87057145338625	0.171409644597865	0.284065588582042	SSPOP	black
ENSG00000266993	-0.249167936448452	1.58263565851023	1.87041610437331	0.17142743017109	0.284073904915971	NA	black
ENSG00000264853	-0.1801159947121	2.05145860354182	1.86984554644836	0.171492770312314	0.284161017236296	NA	black
ENSG00000285399	-0.142276943776948	2.4799951832031	1.86888404057798	0.171602946459538	0.284322403658106	NA	black
ENSG00000142039	-0.0711140057688701	4.31152416364489	1.86723139869116	0.171792507957818	0.284615286825127	CCDC97	black
ENSG00000225507	-0.172935413036454	2.11894772591393	1.86646406516608	0.171880604520626	0.284740038015332	NA	black
ENSG00000258829	-0.151143947504612	2.35827820642702	1.86618190432613	0.171913012094312	0.284772522267603	NA	black
ENSG00000231074	-0.0403512778938445	6.7184191644638	1.86605127016483	0.171928018454716	0.284776178859334	HCG18	black
ENSG00000246082	-0.160919429174974	2.24863884000405	1.865210675743	0.172024616222095	0.284914970294895	NA	black
ENSG00000214108	-0.255842348136815	1.5477861393968	1.86467566717263	0.172086129765294	0.284995637311335	TPT1P5	black
ENSG00000237728	-0.267714048934499	1.49302119165865	1.86393497554921	0.17217133381359	0.285115523768411	CAMTA1-AS2	black
ENSG00000223152	-0.272807971955455	1.47445163655472	1.86344488787881	0.172227736772731	0.285167513502769	RNU4-88P	black
ENSG00000272477	-0.237752761423252	1.63935167385475	1.86332924729764	0.172241048653913	0.285167513502769	NA	black
ENSG00000185880	0.0639937423106376	5.98082253099995	1.8633281223637	0.172241178155672	0.285167513502769	TRIM69	black
ENSG00000258590	0.157352030176072	2.26367118984935	1.86245110484487	0.172342173986052	0.285308802095	NA	black
ENSG00000141753	-0.136167334696513	4.23128506605554	1.86236440229328	0.1723521622004	0.285308802095	IGFBP4	black
ENSG00000099957	0.0752597583913197	4.04294917860008	1.86202397932297	0.17239138567923	0.28535250196123	P2RX6	black
ENSG00000170624	0.0591376955631557	4.95395887492253	1.86144080051221	0.172458603298604	0.28544252944982	SGCD	black
ENSG00000285636	-0.194257068627159	1.92297731307787	1.86044870250016	0.172573022496795	0.285590194391017	NA	black
ENSG00000112303	-0.246229776592752	2.11830374737244	1.86044464613857	0.172573490498302	0.285590194391017	VNN2	black
ENSG00000285821	-0.197951663736305	1.89354626179135	1.85903650067868	0.172736043088463	0.285837941299889	NA	black
ENSG00000047634	-0.0797675150867766	3.83959218692897	1.8583713174668	0.172812891309734	0.285943841127506	SCML1	black
ENSG00000213139	-0.183645602555565	2.01382084655035	1.85799905818673	0.172855915362463	0.285993762404432	CRYGS	black
ENSG00000134531	-0.1821882835071	5.06252642177275	1.85707483296841	0.172962786427825	0.286149304633735	EMP1	black
ENSG00000183273	-0.273593882966326	1.46991667100083	1.85588124478979	0.173100917251523	0.286356535973709	CCDC60	black
ENSG00000131885	0.2232242946902	1.69195458018381	1.854957778357	0.173207874667874	0.286486989886855	NA	black
ENSG00000197977	-0.0910564996531276	5.16084880989124	1.85493196219318	0.173210865831082	0.286486989886855	ELOVL2	black
ENSG00000258366	-0.138473923352155	2.52660975574032	1.8548669094086	0.173218403368443	0.286486989886855	RTEL1	black
ENSG00000088970	-0.0513504495418812	4.95438180545227	1.85458493725912	0.173251079286165	0.286519734957422	KIZ	black
ENSG00000261366	-0.190345593063003	1.95671056910665	1.8537870203775	0.173343583115646	0.286651410206104	MANEA-DT	black
ENSG00000164434	0.104654036214442	5.07186527461592	1.85343394431158	0.173384533945402	0.286697821067567	FABP7	black
ENSG00000118972	-0.295016400501473	1.38560459483535	1.85242225035661	0.173501934926717	0.286859861031434	FGF23	black
ENSG00000247095	-0.197738850531551	1.89879581167471	1.85236729274109	0.17350831504544	0.286859861031434	MIR210HG	black
ENSG00000132671	0.251980645717002	1.53534787024039	1.85181129435954	0.173572876983179	0.286945279209134	SSTR4	black
ENSG00000112282	-0.0387837188836087	5.72680844524665	1.85116684172573	0.173647744728696	0.28704772066965	MED23	black
ENSG00000012779	-0.135699087254962	3.72381217213008	1.85046342510788	0.17372950489682	0.287161539555327	ALOX5	black
ENSG00000255624	0.251939605053403	1.53561543665449	1.84957304054223	0.173833060437441	0.287311364933373	NA	black
ENSG00000072310	-0.109468950843271	6.75860629870829	1.84867736638174	0.173937302867462	0.287462303260865	SREBF1	black
ENSG00000229558	-0.246319998103024	1.58737421929539	1.84834643542534	0.173975836244956	0.287504631346575	SACS-AS1	black
ENSG00000002079	-0.243315236532905	1.6012803150921	1.84757996745232	0.174065121000976	0.287630816358835	MYH16	black
ENSG00000188659	-0.144351064422288	2.44296745331762	1.84728331587199	0.174099691676077	0.287666578033025	SAXO2	black
ENSG00000281332	-0.177233662044092	2.06596372887149	1.84713132979269	0.174117406632307	0.287668179763967	NA	black
ENSG00000011478	0.102022603012763	3.17583812433092	1.84705315788925	0.174126518879151	0.287668179763967	QPCTL	black
ENSG00000130208	-0.176238690117016	2.7399655441667	1.84693211729027	0.174140629274846	0.287670131514241	APOC1	black
ENSG00000164237	-0.0566058064326134	4.68622001112068	1.84657883714368	0.174181820693063	0.287716815918385	CMBL	black
ENSG00000282390	-0.201586405644506	1.8638428796278	1.844898813464	0.174377860059124	0.288019255164094	NA	black
ENSG00000151327	0.0654339125844286	5.60629683866625	1.84434387102095	0.174442671244118	0.28810491650695	FAM177A1	black
ENSG00000173153	-0.0733748246715901	4.94015395621414	1.84397803794604	0.174485411701022	0.28815411640672	ESRRA	black
ENSG00000232757	-0.301466451785604	1.36144309021004	1.8433864843969	0.174554548708886	0.288246898380045	NA	black
ENSG00000025708	-0.171101819898889	3.47071961427394	1.84279396874439	0.174623829787833	0.288339904473417	TYMP	black
ENSG00000287063	-0.231311710754753	1.66451389303854	1.84265663251892	0.17463989262138	0.288345029001611	NA	black
ENSG00000010318	0.112655071325432	2.94336833196788	1.84108048798292	0.174824360242225	0.288616495754769	PHF7	black
ENSG00000258424	-0.228055158019925	1.68570793756911	1.84097315388785	0.174836930489258	0.288616495754769	NA	black
ENSG00000188133	0.193332141297927	1.91453779111787	1.84091941385151	0.174843224551844	0.288616495754769	TMEM215	black
ENSG00000285532	-0.293446250280998	1.3904955123871	1.84001192762403	0.174949549264206	0.288770583911616	LINC02788	black
ENSG00000264727	-0.290564305876429	1.40023674979521	1.83876884691487	0.175095314483256	0.288989744622241	NA	black
ENSG00000081320	-0.115052226934269	5.08601261893193	1.83853603174529	0.175122630238674	0.289013389913254	STK17B	black
ENSG00000198860	0.0667630215831991	4.86141114111958	1.83709738745881	0.175291532550192	0.289270681542815	TSEN15	black
ENSG00000267858	-0.136989939479762	2.53907308315486	1.83614858735386	0.175403028009199	0.289417262801394	MZF1-AS1	black
ENSG00000244194	0.449021037488689	3.56349796915308	1.83612013697413	0.175406372533789	0.289417262801394	RN7SL218P	black
ENSG00000273762	-0.294180947483822	1.3877057701714	1.83555968785304	0.175472271907459	0.289504526912425	VN1R76P	black
ENSG00000254428	-0.141080767332255	2.47956223270938	1.83532293642369	0.175500118458191	0.289529000941257	NA	black
ENSG00000196460	0.20182053321292	1.8304256620162	1.83484956867573	0.175555810940565	0.28959940639291	RFX8	black
ENSG00000250318	-0.229886795584852	1.67271227968452	1.83368773273771	0.17569258919014	0.289803551744429	RPL13AP26	black
ENSG00000137251	0.277111196542261	1.42367469601617	1.83257453706857	0.175823756452847	0.289998412236905	TINAG	black
ENSG00000164494	0.0791713425809599	3.78683892734902	1.83216250229221	0.175872334914904	0.290057034456795	PDSS2	black
ENSG00000167613	-0.163251773745421	4.00676482876702	1.83143771710843	0.175957823868173	0.290176518015628	LAIR1	black
ENSG00000203321	-0.252888535029222	1.55056607968146	1.82985288144903	0.176144923380672	0.290463539999997	NA	black
ENSG00000237971	-0.219527627492612	1.73118159863794	1.82957687912165	0.176177530584864	0.29049578001432	NA	black
ENSG00000188981	-0.10319140766647	3.1787274411075	1.82939646321046	0.176198848871364	0.290509402548191	MSANTD1	black
ENSG00000075826	-0.0787793336878151	4.73274119534185	1.82921317557228	0.176220509532469	0.290523587514629	SEC31B	black
ENSG00000204438	0.075961820698359	3.89017808245316	1.8287104231261	0.176279939834274	0.290595464380938	GPANK1	black
ENSG00000277203	0.205790536572182	1.80132665305742	1.82862340793938	0.176290228234333	0.290595464380938	NA	black
ENSG00000064601	0.0431488566576689	5.51019033034424	1.82846526045608	0.176308928864731	0.290604760888974	CTSA	black
ENSG00000244124	-0.235507699038021	1.63944933789967	1.8283099123601	0.176327300700271	0.290613514117113	NA	black
ENSG00000265298	-0.131662155874438	2.61636134521454	1.827858409453	0.17638070904213	0.290680007124464	NA	black
ENSG00000126756	0.0953976546083095	3.32595165819159	1.82735859949041	0.1764398533901	0.290755942669954	UXT	black
ENSG00000276128	0.172229167736369	2.77606224320838	1.82712652173336	0.176467323778714	0.290764732146654	GXYLT1P5	black
ENSG00000245748	-0.244192118845097	1.58974647189484	1.82709273629614	0.176471323276783	0.290764732146654	LOC100129931	black
ENSG00000163104	0.0415055517100335	5.88544060815017	1.82652110649173	0.176539008291529	0.29081690376818	SMARCAD1	black
ENSG00000140406	0.0665816794230289	4.454395193682	1.82651258872875	0.176540017081326	0.29081690376818	TLNRD1	black
ENSG00000108021	0.0290984936152423	6.55879902678364	1.82649416903601	0.176542198615587	0.29081690376818	TASOR2	black
ENSG00000185619	-0.0387036196632009	5.70902416510675	1.82634252731233	0.176560159467933	0.290824959147284	PCGF3	black
ENSG00000110906	0.0483598795198323	5.50935289226023	1.82566022932488	0.176640998750505	0.29093657725951	KCTD10	black
ENSG00000267454	0.150397599511574	2.33240767093489	1.82536715471433	0.176675735602214	0.290972251454424	ZNF582-DT	black
ENSG00000158966	-0.0715062208144035	5.97234840223213	1.82508512136326	0.176709171221757	0.290998484200481	CACHD1	black
ENSG00000213731	-0.301670684376736	1.35689359820471	1.82501216901655	0.176717821056939	0.290998484200481	NA	black
ENSG00000213131	-0.266178090025256	1.48778939645182	1.8247090280943	0.176753769190236	0.291036140345056	NA	black
ENSG00000181751	0.0547555735337517	5.63078834099409	1.82403451582178	0.176833786870926	0.291132839469768	MACIR	black
ENSG00000237406	-0.164571460454869	2.1810031065647	1.82399339576972	0.176838666311637	0.291132839469768	NDUFA9P1	black
ENSG00000279989	-0.220144926215436	1.72770234954055	1.82378858776312	0.176862971817321	0.291151311255948	NA	black
ENSG00000248896	-0.193301317640859	1.91524012821578	1.82327416606231	0.176924037599301	0.291230290492301	LOC102723313	black
ENSG00000204228	0.135271190316926	2.54339452195686	1.82181223753076	0.1770977125136	0.291494607443972	HSD17B8	black
ENSG00000063169	-0.131468652671823	3.68531763246267	1.82157677198285	0.177125703856167	0.291519114638635	BICRA	black
ENSG00000176358	-0.195706537423738	1.89587174808095	1.82125542280571	0.17716391299011	0.291548832024308	TAC4	black
ENSG00000139780	0.249967178892121	1.54038810590979	1.82120451728464	0.177169966642726	0.291548832024308	METTL21C	black
ENSG00000142694	-0.147789141693486	2.38469615208083	1.82102048231445	0.177191853957259	0.291563285797146	EVA1B	black
ENSG00000260581	0.255727415359845	1.51019583098485	1.82083890569504	0.177213451957634	0.291577261410734	LOC105378231	black
ENSG00000168228	-0.0880270993134158	3.52712006208962	1.82056670230388	0.177245835434658	0.291608979475091	ZCCHC4	black
ENSG00000139636	-0.0553292762470898	4.71983456178295	1.819710042785	0.177347795027421	0.291724089183402	LMBR1L	black
ENSG00000136279	0.0317274491249576	7.02296154663237	1.81967939847058	0.177351443566649	0.291724089183402	DBNL	black
ENSG00000200812	-0.263243732478963	1.50049067202839	1.81946516067807	0.177376953327959	0.291724089183402	SNORD115-6	black
ENSG00000156256	0.0542825703749037	5.6490155373233	1.8194548327773	0.177378183200623	0.291724089183402	USP16	black
ENSG00000134882	0.046931968818995	5.16769539610746	1.81942817754799	0.177381357418528	0.291724089183402	UBAC2	black
ENSG00000147234	-0.0650374870399768	4.28742746956195	1.81919327756285	0.177409333140987	0.291740313838484	FRMPD3	black
ENSG00000255790	-0.183177544521949	1.99897794842664	1.81912516048381	0.177417446586451	0.291740313838484	NA	black
ENSG00000105281	-0.154492094070637	2.77893393455193	1.81866979303436	0.177471696540282	0.291807955071037	SLC1A5	black
ENSG00000170837	0.0650299545837869	4.28108948228031	1.81823918874213	0.177523013962059	0.291870764845623	GPR27	black
ENSG00000112624	0.0390055685451339	5.99398023388337	1.81789991739873	0.177563458810434	0.291915690744212	BICRAL	black
ENSG00000275236	-0.296335690363004	1.37393572437636	1.81720468854259	0.177646370914335	0.292030421340521	NA	black
ENSG00000162512	-0.084499278807335	7.87569177158725	1.81677952715629	0.17769709713881	0.292092228970045	SDC3	black
ENSG00000130332	0.086923884484487	3.54106128623351	1.81662869439934	0.177715097090961	0.292100237148104	LSM7	black
ENSG00000287161	0.279042696090945	1.40910433960623	1.81632042952053	0.177751891091902	0.292139132574591	NA	black
ENSG00000167258	-0.0420574273945128	6.16501274927943	1.81620178946557	0.177766054121886	0.292140830505352	CDK12	black
ENSG00000231114	-0.186546846667031	1.96639061660084	1.81586718995035	0.177806005011058	0.292184404013523	NA	black
ENSG00000166452	0.0739466520243494	3.95070590201725	1.81575977781731	0.177818832123466	0.292184404013523	AKIP1	black
ENSG00000179468	-0.27587756475842	1.447114759055	1.81557718979506	0.177840639161015	0.292198657608373	OR9A2	black
ENSG00000112877	-0.093705044073843	3.3674057389946	1.81506924472355	0.177901320815179	0.292276776795226	CEP72	black
ENSG00000242614	0.294684183575798	2.19314040803934	1.81475645596717	0.177938700014527	0.292308409077928	RN7SL164P	black
ENSG00000116863	0.0679910011142524	4.17092571146152	1.81468827138534	0.177946849481372	0.292308409077928	ADPRS	black
ENSG00000248125	-0.246728908859561	1.57376615889653	1.81453447548678	0.177965232852398	0.292317025761543	NA	black
ENSG00000087074	0.118817761072806	4.98570581750377	1.81325687901702	0.178118029982273	0.292546406370826	PPP1R15A	black
ENSG00000008083	-0.0416864805711926	5.49300641650288	1.8126321224635	0.178192804348477	0.292647615644643	JARID2	black
ENSG00000286156	0.0703199872984117	4.06610670101837	1.81221477835074	0.178242774627179	0.292708077013414	NA	black
ENSG00000114200	0.0973180054652173	3.26085262992439	1.81209671776892	0.178256913428891	0.292709691792828	BCHE	black
ENSG00000254165	-0.230798791782936	1.65877466658882	1.81184740182479	0.178286775480249	0.292737123048893	NA	black
ENSG00000287663	-0.207617210105652	1.80409910655125	1.81169989860545	0.178304445537081	0.292744533146403	NA	black
ENSG00000135045	0.101183878173212	3.17037385071739	1.81137345197058	0.178343559201647	0.292787146184362	C9orf40	black
ENSG00000222019	-0.211440841621553	1.77862535565781	1.81090776096718	0.178399373779867	0.292857168850674	NA	black
ENSG00000115286	0.0637223969692526	4.33666644564512	1.80948946112281	0.17856948595626	0.29311479620264	NDUFS7	black
ENSG00000228065	-0.200459407376321	2.30379194321679	1.80935130603214	0.178586066416253	0.293120387854945	NA	black
ENSG00000228330	-0.197273818593013	1.88087999676123	1.80867391642678	0.17866738797707	0.293215772285443	NA	black
ENSG00000214290	-0.194138227458159	1.90840998651033	1.80864769581081	0.178670536658249	0.293215772285443	POU2AF3	black
ENSG00000254093	0.130986356210747	2.59628778315097	1.80830180973757	0.178712078104799	0.293262315645091	PINX1	black
ENSG00000236810	-0.171258681205219	2.10781112249845	1.8071502438664	0.178850463368192	0.293453024508106	ELOA-AS1	black
ENSG00000226167	-0.266237675432113	1.48526637081505	1.8071152330923	0.178854672600199	0.293453024508106	AP4B1-AS1	black
ENSG00000160213	0.0847588788923182	4.22829327857613	1.80687908326928	0.178883067118725	0.293470268519991	CSTB	black
ENSG00000279863	-0.181784906390241	2.00862895266624	1.80678621682289	0.178894234753527	0.293470268519991	NA	black
ENSG00000259499	-0.258607931301252	1.51452375376939	1.80669876858069	0.178904751559783	0.293470268519991	NA	black
ENSG00000279113	0.210722133056586	1.75593666908078	1.80497844731369	0.179111788254836	0.29378822621969	NA	black
ENSG00000128011	0.0785056419193642	3.77383884005623	1.8044613954595	0.179174068356322	0.293868717450109	LRFN1	black
ENSG00000278238	0.288041770867159	1.37428111833198	1.80364353849266	0.1792726322462	0.294008702548681	CKAP2-DT	black
ENSG00000105656	-0.0658250694458966	4.249942857639	1.80333702348642	0.179309587991628	0.294037099326347	ELL	black
ENSG00000140265	-0.0489859876851031	5.04302973935524	1.80327224290713	0.179317399550645	0.294037099326347	ZSCAN29	black
ENSG00000101945	0.10270224282022	3.13080476736641	1.80317113259366	0.179329592712743	0.294037099326347	SUV39H1	black
ENSG00000197826	0.250553496325266	1.52811446449418	1.80269203257751	0.179387381690532	0.294110179250928	CFAP299	black
ENSG00000234882	0.129642730179198	2.61384834396327	1.80218906354793	0.179448072907647	0.294188006350954	EIF3EP1	black
ENSG00000146834	0.0492721385892187	5.22871131158735	1.80037437964231	0.179667240795085	0.294525610232862	MEPCE	black
ENSG00000253270	-0.290639390877216	1.38927523578997	1.79970451637731	0.179748221513035	0.294634490714662	NA	black
ENSG00000005981	-0.135794704828318	2.56168076683287	1.7996059216228	0.179760144334901	0.294634490714662	ASB4	black
ENSG00000255178	-0.274594669784181	1.44649653270925	1.79926852016131	0.179800952385527	0.294679669311872	LINC02720	black
ENSG00000188687	-0.204909795332149	1.82172887633038	1.79887575850414	0.179848469636936	0.294725438640464	SLC4A5	black
ENSG00000137752	-0.153247709656727	2.6930076847003	1.79881872371939	0.179855371049898	0.294725438640464	CASP1	black
ENSG00000257467	-0.116897595854532	2.8484084238226	1.79870490448381	0.179869144499865	0.294726302755873	PPFIA2-AS1	black
ENSG00000132702	-0.131699082331216	5.84564539781216	1.79836875590419	0.179909829504483	0.294764892060157	HAPLN2	black
ENSG00000164022	0.0645931674962354	4.86685329403208	1.79829142183362	0.179919190969393	0.294764892060157	AIMP1	black
ENSG00000272602	0.0642486234308148	4.29691214828399	1.79729789878135	0.180039509310192	0.294940294665865	ZNF595	black
ENSG00000285130	-0.277744147014927	1.43227035620159	1.79636921292798	0.180152059837458	0.295102947168036	NA	black
ENSG00000204622	-0.281730675072001	1.42030020663084	1.79540709068927	0.180268748465011	0.295272353750478	NA	black
ENSG00000168172	0.0359015364212936	7.73100764069418	1.79467408505019	0.180357707925715	0.295396319569168	HOOK3	black
ENSG00000123146	-0.106744607478437	3.42712287723288	1.79448536622203	0.180380619550208	0.295412099587231	ADGRE5	black
ENSG00000267039	-0.283005184688414	1.41482714859455	1.79434257234409	0.180397957841337	0.295418750420973	LOC105372069	black
ENSG00000260895	-0.267049410121119	1.47275203269107	1.79369528745266	0.180476576525394	0.295525745340743	NA	black
ENSG00000164463	-0.0509590158883824	7.1420671745743	1.79330297125279	0.180524246216421	0.295582050063681	CREBRF	black
ENSG00000244486	-0.134194690901853	2.55568403518062	1.79277021368361	0.180589004029378	0.295663844545013	SCARF2	black
ENSG00000178149	0.0789486053518466	3.76583714618696	1.79267337361212	0.180600778031968	0.295663844545013	DALRD3	black
ENSG00000258033	-0.176322589133715	2.05296516733588	1.79237148216241	0.180637488276832	0.29570218615064	NA	black
ENSG00000279631	-0.116822387879314	2.8537318075444	1.79209999561608	0.180670508634041	0.295734482241404	NA	black
ENSG00000280870	0.180518568139569	1.98870478457161	1.79086769750391	0.180820478377019	0.295958190664165	MIR325HG	black
ENSG00000100196	-0.149292005519918	2.34803294744371	1.79073434005999	0.180836716512555	0.295962996866815	KDELR3	black
